Latitude (Deg), Longitude (Deg), GPS Altitude (m), N Velocity(m/s), E Velocity(m/s), D Velocity(m/s), Velocity(m/s), Ground Speed(m/s), AccelerometerX(g), AccelerometerY(g), AccelerometerZ(g), GyroX(rad/s), GyroY(rad/s), GyroZ(rad/s), Barometric Alt(m), QuaternionX, QuaternionY, QuaternionZ, QuaternionW, Roll(deg), Pitch(deg), Yaw(deg), MagneticX, MagneticY, MagneticZ, Satellites, Sequence(135 Hz) ,
36.163726,140.052027,78.25244904,0.602463543,0.251502246,-0.015729396,0.653041434,0.652851975,0.001948653,-0.001040016,-1.030348539,-0.330847532,-0.009286162,-0.012721278,78.39520264,0.048254624,0.079731345,0.798849821,0.59426713,10.64759744,1.012299483,106.8029626,-1.775369883,-0.652548313,-0.103772275,9,170743, 
36.16372602,140.0520271,78.25244904,0.593310952,0.248251274,-0.016256638,0.643359044,0.643153622,0.005660023,0.007273231,-1.028266191,-0.321332753,-0.023389179,-0.02099652,78.39479065,0.047792196,0.079055026,0.798885703,0.594346642,10.55332224,1.009098116,106.7969497,-1.83052063,-0.650193155,-0.053584822,9,170746, 
36.16372605,140.0520271,78.25244904,0.584397018,0.244996056,-0.016531521,0.633889764,0.633674161,0.002233936,0.003265147,-1.029580355,-0.330939502,-0.026967602,-0.019406602,78.39439392,0.047346659,0.078365818,0.798915029,0.594434142,10.45900905,1.003570869,106.7895419,-1.782788277,-0.651044905,-0.093663596,9,170749, 
36.16372607,140.0520271,78.05870056,0.575469077,0.241756767,-0.015203177,0.624373389,0.624188267,0.004495959,0.007351431,-1.027440071,-0.320376009,-0.044479635,-0.021911221,78.39333344,0.046922781,0.077661894,0.798941791,0.594524145,10.36482281,0.995083016,106.7814699,-1.785598993,-0.647857606,-0.051078804,9,170752, 
36.1637261,140.0520271,78.05870056,0.56674993,0.238789037,-0.013717414,0.615153522,0.615000559,0.007163748,0.0041112,-1.026413202,-0.324294418,-0.036308464,-0.019385504,78.39227295,0.04651314,0.076957606,0.798966825,0.594614267,10.27158527,0.985264891,106.7731719,-1.743842125,-0.59354955,-0.063688129,9,170755, 
36.16372612,140.0520271,78.05870056,0.558267057,0.2356323,-0.012348386,0.606083468,0.605957662,0.004115514,0.001414272,-1.024754763,-0.321284324,-0.04672556,-0.012191636,78.39120483,0.046105981,0.076250121,0.798998535,0.594694495,10.17824234,0.97486781,106.7662104,-1.696574211,-0.63134855,-0.029341504,9,170758, 
36.16372615,140.0520271,78.05870056,0.549910903,0.232693836,-0.010859938,0.597215506,0.597116758,0.008418216,0.003172697,-1.024749279,-0.317763984,-0.032253299,-0.006831658,78.39013672,0.045700788,0.075551398,0.799038708,0.594761074,10.08586706,0.964715329,106.7611376,-1.671217203,-0.587692559,-0.026437264,9,170761, 
36.16372617,140.0520271,78.10301971,0.541793704,0.229406297,-0.009819909,0.588442094,0.588360151,0.000888504,0.000234634,-1.027280211,-0.321684182,-0.031423256,0.003465904,78.38921356,0.045281462,0.074862704,0.799090743,0.594810128,9.993480264,0.956322074,106.7586674,-1.623424292,-0.657509208,-0.046376098,9,170764, 
36.1637262,140.0520271,78.10301971,0.533454239,0.226232037,-0.008915638,0.579511733,0.579443147,0.006505501,0.008098069,-1.028795004,-0.315063089,-0.021420946,0.004136585,78.38828278,0.044854332,0.074184105,0.799151003,0.594846725,9.901510958,0.949180958,106.7580374,-1.667898178,-0.634853482,-0.033424664,9,170767, 
36.16372622,140.0520272,78.10301971,0.525288761,0.223057717,-0.007981725,0.570742267,0.570686453,0.003297074,0.005260994,-1.032338619,-0.325100899,-0.00931499,0.008874461,78.38735962,0.044403043,0.073518164,0.799216092,0.594875634,9.80907423,0.945026548,106.7587123,-1.646710515,-0.646277845,-0.086106285,9,170770, 
36.16372624,140.0520272,78.10301971,0.516991675,0.219857588,-0.007344881,0.561846686,0.561798675,0.006823552,0.009066433,-1.030175209,-0.325492203,-0.009150641,0.006193997,78.38642883,0.043931916,0.072850779,0.799284041,0.594901562,9.715153917,0.942553776,106.7599959,-1.659405947,-0.640026271,-0.036528405,9,170773, 
36.16372627,140.0520272,78.22668457,0.508850098,0.216920197,-0.007643249,0.553209918,0.553157115,0.008664968,0.006448224,-1.030742407,-0.336540222,0.008955068,0.005884134,78.38592529,0.043433722,0.072185665,0.799351275,0.59492898,9.619595399,0.942734938,106.7613066,-1.628330946,-0.587476254,-0.074822024,9,170776, 
36.16372629,140.0520272,78.22668457,0.501087546,0.213813812,-0.008128497,0.544858833,0.544798197,0.004786719,0.001371426,-1.028261662,-0.340606242,0.001502022,0.004063482,78.38542175,0.042913422,0.071513429,0.799418151,0.594957948,9.521871741,0.944473703,106.7625611,-1.552508473,-0.621278584,-0.043251324,9,170779, 
36.16372631,140.0520272,78.22668457,0.493368089,0.210963696,-0.008451696,0.536646237,0.53657968,0.008015674,0.001551133,-1.029430151,-0.342833608,0.016625177,0.003149057,78.38491821,0.042380504,0.070840701,0.799483418,0.594988883,9.423242935,0.947362342,106.7636078,-1.543896079,-0.570022285,-0.075656779,9,170782, 
36.16372633,140.0520272,78.22668457,0.486051202,0.20782578,-0.008932552,0.528693783,0.528618317,-0.000242322,-0.00543184,-1.030738115,-0.352300912,0.007983995,0.004606753,78.3844223,0.041832428,0.070161022,0.799549878,0.595018864,9.322942515,0.95115577,106.764879,-1.463373184,-0.627583027,-0.100989841,9,170785, 
36.16372635,140.0520272,78.04737091,0.478623867,0.204975069,-0.007868013,0.520727847,0.520668402,0.00623974,-0.000925738,-1.030909538,-0.346875578,0.00992509,0.003093424,78.38332367,0.041288007,0.069472276,0.7996158,0.595049322,9.222059815,0.954005942,106.7659816,-1.485464573,-0.570141673,-0.101254582,9,170788, 
36.16372637,140.0520272,78.04737091,0.471386015,0.202159509,-0.006853037,0.512952441,0.512906661,0.003139772,-0.005925247,-1.034034491,-0.355038285,0.008243524,0.006046403,78.38221741,0.040741384,0.068780839,0.7996822,0.595077872,9.120789167,0.956860617,106.7672847,-1.447573423,-0.563109934,-0.166186988,9,170791, 
36.16372639,140.0520272,78.04737091,0.464024723,0.199445695,-0.006209036,0.505109969,0.505071805,0.007869175,-0.00119832,-1.031138897,-0.350732327,-0.002627972,0.003134847,78.38111115,0.040204413,0.068076156,0.799747884,0.595107257,9.018959955,0.957940694,106.7683119,-1.472252131,-0.542767167,-0.114334628,9,170794, 
36.16372602,140.0520271,78.04737091,0.499582529,0.206958681,-0.005351071,0.540780208,0.540753732,0.006866841,-0.002569125,-1.033380032,-0.361249655,0.002729117,0.006297044,78.38000488,0.039671466,0.067358561,0.799814343,0.595135391,8.916222564,0.957761446,106.7693998,-1.456450701,-0.518878579,-0.169668674,10,170797, 
36.16372605,140.0520271,78.39054108,0.492490053,0.204151243,-0.00800476,0.533186889,0.533126798,0.003435928,-0.002074628,-1.030313969,-0.36333859,-0.015924321,0.006149443,78.38007355,0.039142657,0.066618249,0.799882829,0.595161736,8.811680173,0.955634013,106.7706265,-1.418487191,-0.561487973,-0.122563846,10,170800, 
36.16372607,140.0520271,78.39054108,0.485447288,0.201607704,-0.010364787,0.525749146,0.525646968,0.006463555,-0.001101779,-1.030655146,-0.368621886,-0.00881427,0.008471698,78.38014984,0.038620044,0.065861799,0.799952209,0.595186651,8.706081616,0.951826866,106.7719135,-1.40855372,-0.508705318,-0.148379743,10,170803, 
36.16372609,140.0520271,78.39054108,0.478689253,0.198935553,-0.012797274,0.518538837,0.518380898,0.002607549,-0.00525808,-1.029327154,-0.374234945,-0.022566717,0.006057033,78.38024139,0.038095932,0.065089472,0.800021529,0.595212281,8.598920244,0.947083547,106.7730538,-1.351589203,-0.53443104,-0.137247473,10,170806, 
36.16372611,140.0520271,78.39054108,0.471939862,0.196597993,-0.015119215,0.511474921,0.51125141,0.009971857,-0.003974217,-1.025390863,-0.370869637,-0.019782079,0.003267594,78.38034058,0.037580665,0.064306907,0.800085843,0.595243573,8.491420175,0.940898018,106.7732275,-1.349895239,-0.467507929,-0.091972895,10,170809, 
36.16372613,140.0520271,78.02469635,0.465354025,0.194259897,-0.013759481,0.504460702,0.504273018,0.007581693,-0.008800225,-1.027717113,-0.379605711,-0.018713603,0.003821311,78.3792038,0.037057344,0.063521884,0.800148487,0.595276594,8.383146471,0.935304997,106.7731761,-1.317164779,-0.467620313,-0.133212417,10,170812, 
36.16372615,140.0520272,78.02469635,0.458759844,0.191905826,-0.012661558,0.497442214,0.497281048,0.010337606,-0.00388524,-1.023905277,-0.374399602,-0.01982576,-0.000369552,78.37806702,0.036531121,0.062733412,0.800207973,0.595312774,8.274360027,0.929780282,106.7726281,-1.318823218,-0.470811486,-0.062685549,10,170815, 
36.16372617,140.0520272,78.02469635,0.452069104,0.189563885,-0.011265441,0.490334428,0.490204999,0.009784464,-0.002149704,-1.030381799,-0.379214764,-0.009757749,0.007573489,78.37692261,0.035996489,0.06195176,0.800269842,0.595343947,8.165641012,0.925447375,106.7728014,-1.338147521,-0.468389988,-0.137908772,10,170818, 
36.16372619,140.0520272,78.02469635,0.445403874,0.186971128,-0.010297655,0.483165453,0.483055704,0.006685406,0.002195029,-1.028473616,-0.368645459,-0.01672308,0.00643958,78.3757782,0.035463542,0.061177816,0.800335884,0.595367312,8.057763064,0.92141624,106.7740166,-1.333049655,-0.518549323,-0.096075945,10,170821, 
36.16372621,140.0520272,78.5152359,0.438699067,0.184664682,-0.013733767,0.476179097,0.475981003,0.011085715,0.002555783,-1.030444622,-0.367670715,-0.006693537,0.003761904,78.37630463,0.034935802,0.060417809,0.800397515,0.595393181,7.951531564,0.917897247,106.774755,-1.340960503,-0.461289018,-0.131689787,10,170824, 
36.16372623,140.0520272,78.5152359,0.432094216,0.182136089,-0.017253205,0.469229837,0.468912536,0.006239242,0.000993074,-1.027233601,-0.361392945,-0.015465727,-0.002174204,78.37684631,0.034411523,0.059666317,0.800451636,0.595426798,7.846319155,0.914727447,106.774303,-1.32097435,-0.505715311,-0.098658919,10,170827, 
36.16372625,140.0520272,78.5152359,0.425715804,0.179978639,-0.020515846,0.462652306,0.462197205,0.011734424,-0.002820241,-1.023599148,-0.35903582,-0.006952793,-0.012648057,78.37740326,0.033892684,0.058923926,0.800492167,0.595475972,7.742307075,0.911838299,106.7715201,-1.275680661,-0.431489766,-0.076195002,10,170830, 
36.16372626,140.0520272,78.5152359,0.419523656,0.177655146,-0.02357739,0.456198797,0.455589123,0.00690438,-0.006190462,-1.02507472,-0.362214148,-0.006734933,-0.011444548,78.37796783,0.033363793,0.058187552,0.800525606,0.595533311,7.638159196,0.910359924,106.7675972,-1.238427043,-0.464696944,-0.098800458,10,170833, 
36.16372628,140.0520272,78.16691589,0.413493216,0.175369024,-0.02342627,0.449755183,0.44914467,0.008669473,-0.003752053,-1.022862315,-0.356838644,-0.006485312,-0.011117944,78.37736511,0.032836154,0.057453606,0.800559342,0.595588505,7.534329446,0.908911625,106.7639002,-1.206091046,-0.457224637,-0.061027721,10,170836, 
36.1637263,140.0520272,78.16691589,0.407502532,0.173101887,-0.02310504,0.443346839,0.44274437,0.00697825,-0.002701361,-1.028498888,-0.352905959,-0.006386964,-0.000481044,78.37676239,0.032315865,0.056728732,0.800599933,0.595631838,7.431857903,0.907300468,106.7617691,-1.198140979,-0.453428984,-0.136697441,10,170839, 
36.16372632,140.0520272,78.16691589,0.40136677,0.170658901,-0.023179727,0.436757421,0.436141886,0.00482829,0.003697542,-1.028153777,-0.333117604,-0.019221842,0.001254639,78.37615967,0.031826846,0.056017574,0.800646961,0.595662236,7.332809421,0.90364755,106.7611704,-1.227154016,-0.488593876,-0.12292771,10,170842, 
36.16372634,140.0520273,78.16691589,0.395054638,0.168463945,-0.023202719,0.430100726,0.429474409,0.008013509,0.00469568,-1.028612375,-0.322744071,-0.02017606,0.002466225,78.37556458,0.031374276,0.055326175,0.800693095,0.595689058,7.23808334,0.897979789,106.7607528,-1.262426853,-0.438992381,-0.152046695,10,170845, 
36.16372635,140.0520273,78.49668884,0.388662994,0.166128084,-0.026454648,0.423505976,0.422678913,0.005699877,0.006100983,-1.026985884,-0.304125845,-0.033957787,0.000835597,78.376091,0.030957988,0.054652788,0.800735593,0.595715702,7.147505296,0.89022445,106.760014,-1.278329968,-0.467174947,-0.131462127,10,170848, 
36.16372637,140.0520273,78.49668884,0.382478893,0.164067522,-0.029522965,0.417228787,0.416182959,0.009434521,0.002656166,-1.021901011,-0.292048246,-0.034296498,-0.002646614,78.37663269,0.030578332,0.053999782,0.800771236,0.595746934,7.061309903,0.880551116,106.7583106,-1.236815929,-0.412115008,-0.09111733,10,170851, 
36.16372639,140.0520273,78.49668884,0.376452804,0.161861062,-0.032311574,0.411047144,0.409775203,0.005441679,-1.10E-05,-1.022898436,-0.289087892,-0.040654249,0.001663838,78.37718201,0.030216623,0.053356778,0.800805926,0.595776856,6.97726874,0.869907401,106.7566345,-1.205221534,-0.441292644,-0.103868775,10,170854, 
36.1637264,140.0520273,78.49668884,0.370739877,0.159774572,-0.035088178,0.405224815,0.403702824,0.007212387,-0.00057567,-1.019412518,-0.28556329,-0.042972464,0.003616666,78.37774658,0.029868832,0.052713528,0.800843894,0.595800459,6.894168638,0.85791864,106.7557069,-1.142586589,-0.417301804,-0.062686615,10,170857, 
36.16372642,140.0520273,78.09580231,0.365326732,0.157767504,-0.033857372,0.399375173,0.397937441,0.006151316,-0.004209125,-1.02353704,-0.299542665,-0.044964593,0.010636199,78.37696075,0.029518148,0.052056242,0.800888717,0.59581548,6.809589188,0.84516208,106.7560003,-1.082626104,-0.401409477,-0.117893033,10,170860, 
36.16372643,140.0520273,78.09580231,0.359833121,0.155751303,-0.032948751,0.393476764,0.392094814,0.007219329,0.002992497,-1.022125006,-0.297632337,-0.052022502,0.008010956,78.37617493,0.02916781,0.051379938,0.800936818,0.595826805,6.723288111,0.831043778,106.7567849,-1.098719239,-0.403240502,-0.091371782,10,170863, 
36.16372666,140.0520274,78.09580231,0.354514241,0.153910354,-0.031952467,0.387801114,0.386482528,0.00819844,-0.001033403,-1.023713827,-0.308403015,-0.048974857,0.005955562,78.3753891,0.028814575,0.050691914,0.800981402,0.595843017,6.635707504,0.816433405,106.756862,-1.063780904,-0.36818853,-0.124070331,10,170866, 
36.16372668,140.0520274,78.09580231,0.348984927,0.151854992,-0.031163018,0.381865882,0.380592194,0.005991135,0.003940373,-1.023372173,-0.29756546,-0.051262528,0.001489671,78.37459564,0.028460203,0.050004728,0.801020682,0.595865369,6.548124152,0.802038165,106.7560449,-1.105862379,-0.411075145,-0.103958502,10,170869, 
36.16372669,140.0520274,78.46577454,0.343717009,0.149783745,-0.033755966,0.37645188,0.374935398,0.004494876,-0.000612398,-1.019077301,-0.294318795,-0.040399693,0.002016645,78.37506104,0.02810747,0.049338125,0.801055849,0.595890284,6.462551686,0.788925471,106.7548184,-1.053581238,-0.414249241,-0.060415138,10,170872, 
36.16372671,140.0520274,78.46577454,0.33856827,0.14752835,-0.036063906,0.371071008,0.369314348,0.00134067,-0.002838961,-1.020647049,-0.288706541,-0.037453193,0.007511096,78.37553406,0.027747875,0.048690449,0.801095068,0.595907688,6.378264745,0.777679701,106.7546935,-1.029746532,-0.451077163,-0.063782871,10,170875, 
36.16372672,140.0520274,78.46577454,0.333787352,0.145376682,-0.038323384,0.366083403,0.364071938,0.001876962,-0.005110302,-1.015366793,-0.282515407,-0.028375356,0.00967331,78.37602234,0.027385483,0.048063252,0.801139235,0.595915973,6.295685481,0.768024234,106.7558628,-0.956176281,-0.430332392,-0.01140447,10,170878, 
36.16372673,140.0520274,78.46577454,0.329298645,0.143289536,-0.04025802,0.361372657,0.359123223,0.000786796,-0.010966532,-1.017233133,-0.290694773,-0.023832077,0.012511538,78.37651825,0.027008263,0.047444016,0.801187396,0.595918179,6.212834128,0.760230871,106.7579785,-0.89773488,-0.417429954,-0.041665088,10,170881, 
36.16372675,140.0520275,77.81033325,0.324697971,0.141307294,-0.036186941,0.355957889,0.354113716,0.003810293,-0.004794764,-1.01349473,-0.280988395,-0.019006783,0.003582561,78.37490845,0.026622424,0.046833463,0.801230729,0.59592551,6.130192053,0.753868193,106.7593806,-0.920132637,-0.396451116,0.001015726,10,170884, 
36.16372676,140.0520275,77.81033325,0.320154339,0.13937287,-0.032035541,0.350642088,0.349175597,0.003354264,-0.007988814,-1.014555216,-0.289204419,-0.010353155,-0.002935498,78.37328339,0.026223283,0.046234928,0.801262498,0.595947206,6.04773706,0.74966135,106.7587923,-0.908734739,-0.386881053,-0.020274945,10,170887, 
36.16372678,140.0520275,77.81033325,0.315195292,0.137287259,-0.028119478,0.344944298,0.343796253,0.003788342,0.00104217,-1.014664412,-0.276798725,-0.008157558,-0.007971538,78.37164307,0.025815723,0.045649029,0.801285446,0.595979452,5.96586314,0.747171893,106.756728,-0.991806924,-0.417117864,-0.001565393,10,170890, 
36.16372679,140.0520275,77.81033325,0.310427666,0.135257706,-0.024235077,0.339480959,0.3386148,0.003129857,-0.001014747,-1.013378143,-0.272548139,-0.001161383,-0.005178164,78.36997986,0.025411222,0.045086697,0.801305532,0.596012473,5.886372361,0.746021382,106.7544844,-0.953523099,-0.405907035,0.001540888,10,170893, 
36.1637268,140.0520275,78.00202179,0.305722177,0.133189052,-0.022239301,0.334215439,0.333474696,0.001902928,-0.001869909,-1.014227152,-0.26695931,-0.006072791,0.001709669,78.36885071,0.025012504,0.044535451,0.801332116,0.596035182,5.80830946,0.745023398,106.7536539,-0.941105247,-0.413728535,-0.008084211,10,170896, 
36.16372682,140.0520275,78.00202179,0.301277369,0.131427675,-0.020353174,0.329325885,0.328696345,0.005068125,-0.003067553,-1.009397745,-0.257816911,-0.005910504,0.004311449,78.36771393,0.024630034,0.043995101,0.801364303,0.596047938,5.732373392,0.743211151,106.7540979,-0.888968408,-0.352278709,0.020175997,10,170899, 
36.16372683,140.0520275,78.00202179,0.297221601,0.129744723,-0.018385619,0.32482673,0.324305987,0.003114992,-0.011794339,-1.01021111,-0.264590502,-0.01186025,0.008664835,78.36656952,0.024255507,0.04345258,0.801401079,0.59605366,5.656788977,0.740474578,106.7554627,-0.811156511,-0.336588979,-0.006896842,10,170902, 
36.16372684,140.0520275,78.00202179,0.292930812,0.128196999,-0.0166113,0.320185675,0.319754486,0.007072313,-0.004110497,-1.007363558,-0.252722919,-0.014945649,0.008797598,78.36542511,0.023894062,0.042908266,0.801440299,0.596054912,5.58194052,0.736387741,106.7573488,-0.858160496,-0.309541821,0.025022253,10,170905, 
36.16372685,140.0520275,78.48844147,0.288808733,0.126561895,-0.01925756,0.315910195,0.315322688,0.003638628,-0.007253236,-1.009643316,-0.263248682,-0.018859394,0.012167222,78.36592865,0.02354081,0.042359959,0.801481485,0.596052825,5.507289251,0.731257271,106.7596331,-0.824422956,-0.327023745,-0.006106324,10,170908, 
36.16372687,140.0520275,78.48844147,0.284281284,0.124845728,-0.021971229,0.311263617,0.310487204,0.004913317,0.003060764,-1.01104188,-0.255664885,-0.02536845,0.010512245,78.36644745,0.023195891,0.041800868,0.801523387,0.596049309,5.432218262,0.724619496,106.7620304,-0.905496538,-0.343232185,-0.006721169,10,170911, 
36.16372688,140.0520275,78.48844147,0.2798962,0.123190656,-0.024602421,0.306794882,0.305806835,0.00430744,0.001919858,-1.010757685,-0.259495497,-0.025631871,0.008389587,78.36696625,0.022860354,0.041240584,0.801561892,0.596049666,5.357676481,0.717069434,106.7638077,-0.877011061,-0.331011921,-0.015516423,10,170914, 
36.16372643,140.0520275,78.48844147,0.261413902,0.130755559,-0.027194513,0.293553719,0.292291369,0.004511946,-0.0020765,-1.012363672,-0.260835171,-0.030807139,0.004951172,78.36750031,0.022557968,0.040686,0.801490426,0.596195281,5.285800958,0.707827795,106.7446339,-0.852110207,-0.328258008,-0.025987502,9,170917, 
36.16372644,140.0520275,78.32561493,0.25731948,0.129315451,-0.028244033,0.289367459,0.287985765,0.007288409,-0.002769146,-1.008986473,-0.248300895,-0.026158098,0.002094629,78.36749268,0.022263935,0.040142518,0.801413476,0.596346676,5.21551849,0.698594897,106.7245754,-0.818878055,-0.288018465,0.003061008,9,170920, 
36.16372646,140.0520275,78.32561493,0.253694028,0.127753869,-0.029118046,0.285533836,0.284045262,0.002855941,-0.014039831,-1.011790276,-0.253389955,-0.026386758,0.001309941,78.36749268,0.021970641,0.039609984,0.801333189,0.596501052,5.146297397,0.69004043,106.7040634,-0.725082815,-0.312315762,-0.023149364,9,170923, 
36.16372647,140.0520275,78.32561493,0.249790013,0.126220018,-0.030093541,0.281482086,0.279868797,0.00568825,-0.005417138,-1.010203958,-0.231419161,-0.020683264,0.000385502,78.36749268,0.021684175,0.039098583,0.801250577,0.596656203,5.079493162,0.682289016,106.6833824,-0.780795276,-0.306766868,0.005096067,9,170926, 
36.16372648,140.0520275,78.32561493,0.246148884,0.124553561,-0.030899355,0.277592567,0.275867473,0.001408398,-0.01069204,-1.014034271,-0.235293195,-0.01495239,0.000482098,78.36750031,0.021399533,0.038613953,0.801166594,0.596810937,5.015281709,0.676179006,106.6627431,-0.728224576,-0.333288342,-0.036545835,9,170929, 
36.16372649,140.0520275,78.16175842,0.242047489,0.122789919,-0.030361606,0.273104702,0.271411774,0.003342945,-3.61E-05,-1.014775038,-0.220094517,-0.012608683,0.001098912,78.36695099,0.021115109,0.038146753,0.801082313,0.596964002,4.952695167,0.671212219,106.6423037,-0.82028079,-0.352724493,-0.023388918,9,170932, 
36.1637265,140.0520275,78.16175842,0.23807925,0.121113017,-0.029779147,0.268769213,0.26711438,0.003252402,-0.000409978,-1.015108109,-0.219409421,-0.003000088,0.002121378,78.36640167,0.02083048,0.037704431,0.800998628,0.597114384,4.892388074,0.667931694,106.6222436,-0.793641925,-0.335376978,-0.038539108,9,170935, 
36.16372651,140.0520275,78.16175842,0.234249175,0.119438395,-0.0292928,0.26456809,0.26294145,0.003361142,-0.003353889,-1.015250683,-0.217456698,-0.003268157,0.004931463,78.36585999,0.02053849,0.037271723,0.800917804,0.597260177,4.83246726,0.665937877,106.6028625,-0.766015708,-0.334927261,-0.032745812,9,170938, 
36.16372652,140.0520275,78.16175842,0.230508924,0.117994398,-0.028797217,0.260550036,0.258953744,0.006651498,-0.001605006,-1.009945154,-0.208280832,0.005032634,0.006576833,78.36531067,0.020246817,0.036856133,0.800839543,0.597400784,4.774149154,0.665039201,106.5841918,-0.748047471,-0.288799584,0.010627057,9,170941, 
36.16372653,140.0520275,78.32665253,0.227315962,0.116444066,-0.029637782,0.257118971,0.255405104,0.001206791,-0.013084421,-1.010522246,-0.220264241,0.003687418,0.008770041,78.36532593,0.019946111,0.036442935,0.800764322,0.5975371,4.715436927,0.665089635,106.5661626,-0.638588548,-0.310064048,-0.004111253,9,170944, 
36.16372654,140.0520275,78.32665253,0.22395581,0.115017429,-0.030522468,0.25360764,0.251764203,0.004479653,-0.00609732,-1.006189346,-0.206688479,0.006538847,0.009434948,78.36534119,0.019645067,0.036032483,0.800690949,0.597670317,4.656957635,0.665324174,106.5485546,-0.672036529,-0.285326213,0.03961711,9,170947, 
36.16372655,140.0520275,78.32665253,0.220908642,0.113507062,-0.031160178,0.250310683,0.248363607,-8.35E-05,-0.012542402,-1.008836508,-0.223099068,0.007696372,0.010506382,78.36536407,0.019337818,0.035622247,0.800618768,0.597801447,4.598076265,0.666114023,106.5312405,-0.609440923,-0.302074254,-0.001693685,9,170950, 
36.16372656,140.0520276,78.32665253,0.217620075,0.112032264,-0.031976681,0.246844553,0.244764632,0.002537491,-0.004080894,-1.007504344,-0.220305011,0.005138476,0.011295611,78.36538696,0.019021731,0.035197403,0.800548553,0.597930968,4.537247742,0.666685619,106.5141892,-0.677380621,-0.303059965,0.024136987,9,170953, 
36.16372657,140.0520276,77.9597702,0.214403391,0.11059083,-0.029225232,0.243008765,0.241244991,0.001741608,-0.004721409,-1.008785725,-0.229528666,0.010732321,0.015364722,78.36416626,0.018697856,0.03476838,0.800481915,0.598055422,4.475506974,0.667639596,106.4978586,-0.643339097,-0.288285702,-0.003977071,9,170956, 
36.16372657,140.0520276,77.9597702,0.211238891,0.109054044,-0.026695769,0.239222318,0.237728108,0.000683779,-0.005384409,-1.008551478,-0.237749472,0.004736677,0.016832372,78.36293793,0.018361423,0.034321576,0.800419927,0.598174632,4.411276148,0.668478988,106.4823096,-0.632901847,-0.30735749,0.009821285,9,170959, 
36.16372658,140.0520276,77.9597702,0.208070844,0.107681483,-0.024176441,0.235527659,0.234283542,0.003154125,-0.002277188,-1.00621736,-0.237812385,0.006946388,0.020997247,78.36169434,0.018022662,0.033863638,0.80036211,0.598288417,4.345868086,0.668721824,106.4675156,-0.633600473,-0.274509877,0.025006924,9,170962, 
36.16372659,140.0520276,77.9597702,0.205325961,0.106316604,-0.021658037,0.232230577,0.231218448,0.000349331,-0.011927381,-1.008993864,-0.251377493,-0.002216483,0.02102131,78.36045074,0.017680671,0.033386882,0.800307453,0.598398387,4.27851457,0.667933088,106.4532392,-0.548978925,-0.27297616,-0.012781255,9,170965, 
36.1637266,140.0520276,77.9278183,0.202412218,0.105177335,-0.019105656,0.228906103,0.228107382,0.005211028,-0.007050522,-1.005630255,-0.240753248,-0.004956933,0.018730137,78.35908508,0.017348122,0.032898445,0.800250828,0.59851104,4.210734436,0.665474899,106.4385192,-0.582754493,-0.227853104,0.017237112,9,170968, 
36.16372661,140.0520276,77.9278183,0.199720472,0.10411907,-0.016484812,0.22583356,0.225231098,0.004464288,-0.014429254,-1.008571148,-0.24879092,-0.010614607,0.018740214,78.35771942,0.017025635,0.032406464,0.80019176,0.598625898,4.143320415,0.661847,106.4233922,-0.538340688,-0.211652517,-0.0246251,9,170971, 
36.16372662,140.0520276,77.9278183,0.196820557,0.103067718,-0.014152116,0.222624277,0.222174,0.006557302,-0.009674102,-1.006381512,-0.234660089,-0.015758328,0.019538056,78.3563385,0.016718369,0.031912588,0.800132751,0.59874022,4.076778768,0.656673873,106.4082734,-0.579983354,-0.210268527,0.008832514,9,170974, 
36.16372663,140.0520276,77.9278183,0.193858773,0.102048405,-0.011728838,0.219391582,0.219077841,0.006694589,-0.00749016,-1.009063959,-0.227622241,-0.014100915,0.025756227,78.35494995,0.016430533,0.031437222,0.800077558,0.598846912,4.013280555,0.650937937,106.3941214,-0.592359006,-0.203861937,-0.02408956,9,170977, 
36.16372663,140.0520276,78.18649292,0.19080171,0.100802556,-0.011950088,0.216123234,0.215792604,0.004229639,-0.005315808,-1.010654092,-0.219239846,-0.019068729,0.031903435,78.35443878,0.016157871,0.030974641,0.800030887,0.598940969,3.952010167,0.644612408,106.3817141,-0.611414731,-0.249171183,-0.021573924,9,170980, 
36.16372664,140.0520276,78.18649292,0.187539935,0.099717215,-0.012154889,0.212749833,0.212402331,0.00820912,0.001527088,-1.009687901,-0.202061638,-0.015611586,0.04040204,78.35392761,0.015906259,0.030536279,0.799993694,0.599019706,3.894424073,0.637935875,106.3713799,-0.652352214,-0.217066288,-0.012486927,9,170983, 
36.16372665,140.0520276,78.18649292,0.184569806,0.098577447,-0.012310535,0.209606955,0.209245135,0.005609912,-0.004936618,-1.01097703,-0.203791738,-0.016176041,0.03952235,78.35341644,0.015663464,0.030115467,0.799961627,0.599090397,3.839062293,0.631609036,106.3621675,-0.594024718,-0.227952644,-0.025947861,9,170986, 
36.16372666,140.0520276,78.18649292,0.181485236,0.097535849,-0.012529806,0.206414943,0.206034299,0.008818964,-0.000944143,-1.006427765,-0.190237716,-0.010534279,0.03708566,78.3529129,0.015424167,0.029710416,0.799926341,0.59916383,3.785387983,0.626050116,106.3525233,-0.616914213,-0.208317667,0.027337782,9,170989, 
